"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
148,P,GOLU142,dashavatharam-set,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",112.50,112.50,112.50,112.50,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_49__00994.jpg, Product Image URL: http://madrasclub.com.au/product_images/m/837/WhatsAppImage2020-09-16at6.24.26PM_49__00994.jpg",,,,New,/dashavatharam-set/,,,
149,P,GOLU143,chotta-bheem-set,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",70.83,70.83,70.83,70.83,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,3,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_48__19244.jpg, Product Image URL: http://madrasclub.com.au/product_images/d/521/WhatsAppImage2020-09-16at6.24.26PM_48__19244.jpg",,,,New,/chotta-bheem-set/,,,
150,P,GOLU144,ravanan,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",95.00,95.00,95.00,95.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_47__37274.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/813/WhatsAppImage2020-09-16at6.24.26PM_47__37274.jpg",,,,New,/ravanan/,,,
151,P,GOLU145,shiva-parvathi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",71.50,71.50,71.50,71.50,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,16/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_46__63798.jpg, Product Image URL: http://madrasclub.com.au/product_images/e/474/WhatsAppImage2020-09-16at6.24.26PM_46__63798.jpg|Product Image File: Soldout__87453.jpg, Product Image URL: http://madrasclub.com.au/product_images/k/684/Soldout__87453.jpg",,,,New,/shiva-parvathi/,,,
152,P,GOLU146,shiva,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",60.00,60.00,60.00,60.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,07/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_45__44381.jpg, Product Image URL: http://madrasclub.com.au/product_images/i/640/WhatsAppImage2020-09-16at6.24.26PM_45__44381.jpg",,,,New,/shiva/,,,
153,P,GOLU147,Mahalakshmi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",68.75,68.75,68.75,68.75,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-18at1.23.02PM__40926.jpg, Product Image URL: http://madrasclub.com.au/product_images/p/378/WhatsAppImage2020-09-18at1.23.02PM__40926.jpg",,,,New,/lakshmi-small/,,,
154,P,GOLU148,lakshmi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",88.00,88.00,88.00,88.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_44__92932.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/581/WhatsAppImage2020-09-16at6.24.26PM_44__92932.jpg",,,,New,/lakshmi/,,,
155,P,GOLU149,ganesha,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",105.00,105.00,105.00,105.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_39__47271.jpg, Product Image URL: http://madrasclub.com.au/product_images/h/946/WhatsAppImage2020-09-16at6.24.26PM_39__47271.jpg",,,,New,/ganesha/,,,
156,P,GOLU150,kargatakaran,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",49.52,49.52,49.52,49.52,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,14/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_38__16892.jpg, Product Image URL: http://madrasclub.com.au/product_images/b/692/WhatsAppImage2020-09-16at6.24.26PM_38__16892.jpg|Product Image File: Soldout__89449.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/363/Soldout__89449.jpg",,,,New,/kargatakaran/,,,
157,P,GOLU153,suryanarayanan,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",70.00,70.00,70.00,70.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,16/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_35__29236.jpg, Product Image URL: http://madrasclub.com.au/product_images/a/027/WhatsAppImage2020-09-16at6.24.26PM_35__29236.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_37__36340.jpg, Product Image URL: http://madrasclub.com.au/product_images/d/694/WhatsAppImage2020-09-16at6.24.26PM_37__36340.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_36__32466.jpg, Product Image URL: http://madrasclub.com.au/product_images/w/873/WhatsAppImage2020-09-16at6.24.26PM_36__32466.jpg|Product Image File: Soldout__97119.jpg, Product Image URL: http://madrasclub.com.au/product_images/p/435/Soldout__97119.jpg",,,,New,/suryanarayanan/,,,
158,P,GOLU154,markandeyan,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",45.00,45.00,45.00,45.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,2,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_34__76479.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/872/WhatsAppImage2020-09-16at6.24.26PM_34__76479.jpg",,,,New,/markandeyan/,,,
159,P,GOLU155,saraswathi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",70.00,70.00,70.00,70.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,17/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_33__37914.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/224/WhatsAppImage2020-09-16at6.24.26PM_33__37914.jpg|Product Image File: Soldout__33898.jpg, Product Image URL: http://madrasclub.com.au/product_images/e/062/Soldout__33898.jpg",,,,New,/saraswathi/,,,
160,P,GOLU156,farmers-set,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",65.00,65.00,65.00,65.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_32__36152.jpg, Product Image URL: http://madrasclub.com.au/product_images/i/418/WhatsAppImage2020-09-16at6.24.26PM_32__36152.jpg",,,,New,/farmers-set/,,,
161,P,GOLU157,krishna,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",120.00,120.00,120.00,120.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_41__41370.jpg, Product Image URL: http://madrasclub.com.au/product_images/p/886/WhatsAppImage2020-09-16at6.24.26PM_41__41370.jpg",,,,New,/krishna/,,,
162,P,GOLU158,meenakshi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",140.00,140.00,140.00,140.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,16/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_30__11103.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/307/WhatsAppImage2020-09-16at6.24.26PM_30__11103.jpg",,,,New,/meenakshi/,,,
163,P,GOLU159,umbrella-ganesha,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",105.00,105.00,105.00,105.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_29__67719.jpg, Product Image URL: http://madrasclub.com.au/product_images/h/138/WhatsAppImage2020-09-16at6.24.26PM_29__67719.jpg",,,,New,/umbrella-ganesha/,,,
164,P,GOLU160,panduranga-ragumayi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",66.66,66.66,66.66,66.66,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,2,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_28__60290.jpg, Product Image URL: http://madrasclub.com.au/product_images/a/975/WhatsAppImage2020-09-16at6.24.26PM_28__60290.jpg",,,,New,/panduranga-ragumayi/,,,
165,P,GOLU163,thoranams-for-decoration-3-sets,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",12.00,12.00,12.00,12.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,3,0,21/09/2020,07/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_1__48193.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/109/WhatsAppImage2020-09-16at6.24.26PM_1__48193.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_2__63667.jpg, Product Image URL: http://madrasclub.com.au/product_images/p/643/WhatsAppImage2020-09-16at6.24.26PM_2__63667.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM__52779.jpg, Product Image URL: http://madrasclub.com.au/product_images/y/782/WhatsAppImage2020-09-16at6.24.26PM__52779.jpg|Product Image File: Soldout__91107.jpg, Product Image URL: http://madrasclub.com.au/product_images/s/589/Soldout__91107.jpg",,,,New,/thoranams-for-decoration-3-sets/,,,
166,P,GOLU166,annamalaiyar-set,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",65.00,65.00,65.00,65.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,1,0,21/09/2020,14/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_20__90088.jpg, Product Image URL: http://madrasclub.com.au/product_images/d/976/WhatsAppImage2020-09-16at6.24.26PM_20__90088.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_19__07718.jpg, Product Image URL: http://madrasclub.com.au/product_images/t/836/WhatsAppImage2020-09-16at6.24.26PM_19__07718.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_18__80057.jpg, Product Image URL: http://madrasclub.com.au/product_images/x/227/WhatsAppImage2020-09-16at6.24.26PM_18__80057.jpg",,,,New,/annamalaiyar-set/,,,
167,P,GOLU167,wood-house,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",7.50,7.50,7.50,7.50,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,13/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: Soldout__20390.jpg, Product Image URL: http://madrasclub.com.au/product_images/u/048/Soldout__20390.jpg",,,,New,/wood-house/,,,
168,P,GOLU168,wood-cart,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",7.50,7.50,7.50,7.50,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,13/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: Soldout__19415.jpg, Product Image URL: http://madrasclub.com.au/product_images/o/363/Soldout__19415.jpg",,,,New,/wood-cart/,,,
169,P,GOLU169,gethobadesam,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",81.25,81.25,81.25,81.25,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,1,0,21/09/2020,13/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_10__39030.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/770/WhatsAppImage2020-09-16at6.24.26PM_10__39030.jpg|Product Image File: Soldout__36930.jpg, Product Image URL: http://madrasclub.com.au/product_images/w/184/Soldout__36930.jpg",,,,New,/gethobadesam/,,,
170,P,GOLU170,ms-subbulakshmi,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",112.50,112.50,112.50,112.50,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,1,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: 20190912_142432__44279.jpg, Product Image URL: http://madrasclub.com.au/product_images/s/603/20190912_142432__44279.jpg",,,,New,/ms-subbulakshmi/,,,
171,P,GOLU174,music-ganesha,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",70.83,70.83,70.83,70.83,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,13/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_24__11339.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/491/WhatsAppImage2020-09-16at6.24.26PM_24__11339.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_22__38158.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/404/WhatsAppImage2020-09-16at6.24.26PM_22__38158.jpg|Product Image File: WhatsAppImage2020-09-16at6.24.26PM_21__79509.jpg, Product Image URL: http://madrasclub.com.au/product_images/b/313/WhatsAppImage2020-09-16at6.24.26PM_21__79509.jpg|Product Image File: Soldout__53467.jpg, Product Image URL: http://madrasclub.com.au/product_images/j/828/Soldout__53467.jpg",,,,New,/music-ganesha/,,,
172,P,GOLU175,ural-krishna,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",39.58,39.58,39.58,39.58,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,3,0,21/09/2020,21/09/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at6.24.26PM_25__13678.jpg, Product Image URL: http://madrasclub.com.au/product_images/x/827/WhatsAppImage2020-09-16at6.24.26PM_25__13678.jpg",,,,New,/ural-krishna/,,,
173,P,GOLU177,ghee-krishna,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",45.83,45.83,45.83,45.83,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,0,0,21/09/2020,14/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: IMG_2533__99712.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/424/IMG_2533__99712.jpg|Product Image File: IMG_2533_fc766f4a-ab9b-47bb-aa5e-33f8440d1328__90921.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/245/IMG_2533_fc766f4a-ab9b-47bb-aa5e-33f8440d1328__90921.jpg|Product Image File: Soldout__95545.jpg, Product Image URL: http://madrasclub.com.au/product_images/h/214/Soldout__95545.jpg",,,,New,/ghee-krishna/,,,
174,P,GOLU178,cow-krishna-gopalan,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",50.00,50.00,50.00,50.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,1,0,21/09/2020,14/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at2.58.09PM__51349.jpg, Product Image URL: http://madrasclub.com.au/product_images/m/149/WhatsAppImage2020-09-16at2.58.09PM__51349.jpg|Product Image File: Soldout__60250.jpg, Product Image URL: http://madrasclub.com.au/product_images/j/903/Soldout__60250.jpg",,,,New,/cow-krishna-gopalan/,,,
176,P,GOLU181,krishna-chaitanya,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",66.66,66.66,66.66,66.66,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",N,3,0,21/09/2020,15/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsAppImage2020-09-16at2.57.59PM__97806.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/115/WhatsAppImage2020-09-16at2.57.59PM__97806.jpg",,,,New,/krishna-chaitanya/,,,
177,P,GOLU183,krishna-leela-2-1-5,MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",66.66,66.66,66.66,66.66,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,"In Stock",Y,3,0,21/09/2020,13/10/2020,"Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: download_2_2446e10c-3f51-4aa4-b049-0f64a9e9b637__69906.jpg, Product Image URL: http://madrasclub.com.au/product_images/u/462/download_2_2446e10c-3f51-4aa4-b049-0f64a9e9b637__69906.jpg|Product Image File: WhatsAppImage2020-09-16at2.58.01PM__80619.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/299/WhatsAppImage2020-09-16at2.58.01PM__80619.jpg|Product Image File: Soldout__83027.jpg, Product Image URL: http://madrasclub.com.au/product_images/h/933/Soldout__83027.jpg",,,,New,/krishna-leela-2-1-5/,,,
179,P,GOLU184,Varahar,MelGoluDolls,,0.00,0.00,0.00,75.00,0.0000,N,,0.5000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,05/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-09-18_at_3.14.28_PM__86907.jpg, Product Image URL: http://madrasclub.com.au/product_images/i/505/WhatsApp_Image_2020-09-18_at_3.14.28_PM__86907.jpg",Varahar,,,New,/varahar/,,,
180,P,GOLU185,"Meenakshi Sundareshwarar",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,88.00,0.0000,N,,0.2500,0.0000,0.0000,0.0000,Y,Y,,Y,1,0,05/10/2020,15/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-09-18_at_2.56.46_PM__18795.jpg, Product Image URL: http://madrasclub.com.au/product_images/n/501/WhatsApp_Image_2020-09-18_at_2.56.46_PM__18795.jpg","Meenakshi Sundareshwarar",,,New,/shivan/,,,
181,P,GOLU186,"Fancy Dolls",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navarathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,50.00,0.0000,N,,0.0500,0.0000,0.0000,0.0000,Y,Y,,Y,2,0,05/10/2020,07/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-09-18_at_2.56.47_PM__45365.jpg, Product Image URL: http://madrasclub.com.au/product_images/o/115/WhatsApp_Image_2020-09-18_at_2.56.47_PM__45365.jpg","Fancy Dolls",,,New,/fancy-dolls/,,,
182,P,GOLU187,"Krishna Balram & Sudhama Set",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,80.00,0.0000,N,,0.1500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,05/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-09-18_at_2.56.47_PM_1__31724.jpg, Product Image URL: http://madrasclub.com.au/product_images/m/615/WhatsApp_Image_2020-09-18_at_2.56.47_PM_1__31724.jpg","Krishna Balram & Sudhama Set",,,New,/krishna-balram-sudhama-set/,,,
183,P,GOLU188,"Krishna Thottil",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,85.00,0.0000,N,,0.5000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,05/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-09-18_at_2.56.48_PM__54297.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/893/WhatsApp_Image_2020-09-18_at_2.56.48_PM__54297.jpg","Krishna Thottil",,,New,/krishna-thottil/,,,
